T51,T106,T107,T227,T108,SHARE
-0.38547027111053467,-2.544158458709717,-1.800645112991333,3.6704037189483643,1.0168336629867554,2.3960232734680176
-1.1690112352371216,-0.7225441932678223,1.9256104230880737,0.7543817162513733,-0.4574931263923645,-4.893075942993164
0.921532928943634,-2.6807949542999268,-4.419973850250244,-0.30158019065856934,-1.149092435836792,0.9626745581626892
-3.2513973712921143,-1.6359503269195557,0.4208225905895233,3.0884876251220703,0.47266286611557007,-2.253408908843994
-2.1283349990844727,0.22393758594989777,-6.813226222991943,-0.8478496670722961,2.3164303302764893,3.6883668899536133
-4.215519905090332,-0.14096514880657196,-4.408843994140625,0.029805049300193787,-7.8046135902404785,13.674772262573242
-3.7068588733673096,-1.0944080352783203,-0.39834266901016235,-0.004571754485368729,0.06641904264688492,3.086132526397705
4.8382954597473145,-1.3616710901260376,-6.710439205169678,-0.037278734147548676,-0.45998048782348633,-5.601622104644775
-1.5373051166534424,0.7906911373138428,-0.4077475070953369,-0.5597817897796631,-1.0591622591018677,0.30961665511131287
-2.4443743228912354,-0.0893484503030777,-0.14301759004592896,3.816059112548828,3.522245407104492,-5.153179168701172
1.2070634365081787,-0.9455029368400574,-1.1003338098526,-1.9256958961486816,0.06978695094585419,-6.618411064147949
0.5290243625640869,-1.585241675376892,-1.6740859746932983,-3.673430919647217,0.35651838779449463,-2.4407718181610107
-1.6840996742248535,-0.9380514621734619,-2.2836480140686035,0.9615457653999329,-1.0409685373306274,1.342873215675354
-1.9544742107391357,1.9695570468902588,9.508224487304688,-1.5751433372497559,2.380686044692993,-10.03042221069336
1.2754383087158203,-0.5291463732719421,3.6368587017059326,-3.929309844970703,0.009681951254606247,-5.9620585441589355
-4.276829242706299,-0.3754451870918274,-1.105432152748108,-1.1501156091690063,-0.31030037999153137,-3.4716343879699707
-0.15717071294784546,-0.871871829032898,0.553667426109314,-7.041646957397461,0.8954519033432007,5.804544448852539
2.911386489868164,1.0667203664779663,-2.3558192253112793,-2.3503198623657227,-2.364368200302124,-3.455536127090454
-2.0635735988616943,0.9461835026741028,2.3729193210601807,-1.3479511737823486,-0.884819507598877,-5.024905681610107
0.9609512686729431,-0.20096944272518158,-2.995692729949951,-4.147755146026611,1.3960199356079102,1.357304573059082
-0.8659040331840515,-1.1446032524108887,-0.610288143157959,-2.548642635345459,-0.6935239434242249,-0.8744156956672668
-0.08827996253967285,0.2330814003944397,1.0628550052642822,-0.5888341069221497,-0.7915027737617493,-1.5633888244628906
-0.7453646659851074,1.594087839126587,-2.860299825668335,-3.5640110969543457,-0.16091370582580566,-4.922713756561279
-3.2659695148468018,-1.578789234161377,1.6271007061004639,0.4107148051261902,-0.018277481198310852,3.0428080558776855
-0.4364940822124481,-1.8936326503753662,0.14214693009853363,-1.1480612754821777,1.272337555885315,-4.923523426055908
0.5476880073547363,-0.949830174446106,1.8514323234558105,-4.279036998748779,-0.11113828420639038,-6.406239986419678
-1.803382396697998,-0.2353912889957428,-2.2878921031951904,-0.32510578632354736,-0.8143965005874634,2.400716781616211
-2.3793342113494873,-1.6462517976760864,-0.7170637845993042,-3.7530040740966797,0.4090838134288788,-2.022552967071533
-2.1702048778533936,-1.7486222982406616,2.4355900287628174,0.08886414766311646,-0.43346869945526123,0.9207714200019836
-4.013308048248291,-0.1976185292005539,5.83054256439209,0.8000075221061707,-0.3201555013656616,-3.824496269226074
-1.4259073734283447,-3.214322566986084,-0.655612587928772,-0.028495237231254578,-0.6809583902359009,2.9604742527008057
-1.197344422340393,0.18903394043445587,-5.147995948791504,1.580116629600525,-0.4937395751476288,2.3140318393707275
0.11061319708824158,-0.4385279417037964,-1.3834514617919922,0.9604246020317078,-3.464470624923706,-5.926305294036865
3.3401947021484375,-0.7174417972564697,-7.602453708648682,1.352636694908142,-3.4630939960479736,0.32596367597579956
-2.9627292156219482,0.7168296575546265,-10.754042625427246,0.029836241155862808,-2.2278800010681152,7.800715446472168
-0.44547712802886963,1.6656506061553955,0.6153003573417664,1.814909815788269,-0.050547439604997635,-2.607238292694092
-0.8994714617729187,0.03846605867147446,-1.1707013845443726,-3.4394803047180176,-3.4158313274383545,4.966424942016602
2.43114972114563,-1.486380934715271,0.9713390469551086,0.7526669502258301,0.05002552643418312,-8.969071388244629
-1.924811840057373,-1.6892367601394653,-1.332829475402832,-1.7532548904418945,-0.5169891119003296,-11.90614128112793
-0.5083261728286743,0.19963590800762177,1.7319258451461792,-1.2018442153930664,3.216352939605713,-3.3338937759399414
-3.884796380996704,-0.5696246027946472,7.109401226043701,-0.007956396788358688,-0.21689487993717194,-3.3403823375701904
-1.2920939922332764,-2.6397407054901123,-0.8258323073387146,0.22084850072860718,0.06883203983306885,0.3316231071949005
1.0946037769317627,-0.1601167470216751,2.0059292316436768,1.0665013790130615,0.8017584681510925,-1.6572281122207642
0.136671781539917,0.5308155417442322,-2.5723330974578857,0.10442519187927246,-3.492520332336426,1.590004324913025
-5.307436943054199,0.1513424664735794,0.13420313596725464,-0.1371743381023407,-0.25164633989334106,-2.3425514698028564
-5.389060020446777,-0.5247089266777039,-1.481724739074707,-2.5818123817443848,-3.102083206176758,5.662342071533203
-5.376896858215332,-1.4735652208328247,4.482264995574951,0.6735356450080872,0.8440952301025391,-1.8234758377075195
-0.9060790538787842,-1.592472791671753,0.5246033072471619,0.8508912920951843,2.510619640350342,0.241169273853302
-1.8243564367294312,-2.7319705486297607,-1.5703809261322021,-0.9178624153137207,-0.7321590185165405,0.3647211194038391
-1.819441556930542,-0.0348813496530056,-0.5599384903907776,-3.3523976802825928,0.5659704804420471,-2.627739429473877
-0.38885316252708435,-0.048200272023677826,-0.3850068747997284,-1.5123982429504395,1.687466025352478,1.7773936986923218
-0.680368185043335,-0.07611830532550812,2.488919496536255,-3.279423236846924,-0.35286086797714233,-2.4338529109954834
-1.0279399156570435,-0.6320839524269104,2.18084454536438,-0.7399643063545227,0.5186822414398193,-2.7968969345092773
2.573007345199585,-3.03657865524292,-0.07261557877063751,-0.28034543991088867,1.5393468141555786,-5.151821136474609
1.4288170337677002,-1.9932178258895874,-7.490151882171631,0.024154532700777054,-2.333153009414673,-2.4255199432373047
-6.114593029022217,0.5732792019844055,5.120293617248535,-5.275369167327881,-0.9363807439804077,2.6998543739318848
1.0132490396499634,2.1213884353637695,0.32254767417907715,1.5504112243652344,1.3683282136917114,-4.244216442108154
-1.8924025297164917,-0.4402938783168793,2.2201480865478516,-0.5811386108398438,-0.12650169432163239,-1.5531266927719116
5.556424617767334,-2.1509029865264893,-0.43577346205711365,0.5093401074409485,-0.7456607222557068,-4.945954322814941
0.2900557816028595,0.7292761206626892,-7.196383476257324,2.805955171585083,-4.409080505371094,-1.9204357862472534
-3.000363826751709,-2.10735821723938,0.19709590077400208,-0.246124729514122,-1.292244791984558,-4.601808547973633
-4.049097061157227,-1.006742000579834,-1.0509076118469238,3.0220258235931396,-0.10358086228370667,-0.8548052310943604
-1.7155954837799072,1.8261256217956543,-2.7862443923950195,-1.0269931554794312,-2.3795461654663086,-4.102691650390625
-1.1310136318206787,-1.007322907447815,-0.09705515205860138,-2.572072982788086,-0.6160901188850403,-3.8348028659820557
2.066877841949463,1.7962133884429932,-7.419095993041992,-3.3164291381835938,-2.523242473602295,-0.15498802065849304
-2.6735308170318604,2.676553249359131,0.8281591534614563,0.8849760293960571,-0.06478256732225418,-1.6444265842437744
1.9893739223480225,0.1929832100868225,1.1819586753845215,2.405221939086914,-0.7236058712005615,-4.3687310218811035
0.12241595983505249,0.061742596328258514,2.11245059967041,-0.05796384438872337,2.1815497875213623,-0.9742386937141418
-1.2272579669952393,-2.166008472442627,1.948549509048462,0.4515630602836609,-1.0266149044036865,3.6689908504486084
-1.8848035335540771,0.011830082163214684,-0.0465567447245121,3.079406499862671,-0.25504645705223083,1.1483017206192017
-1.3055737018585205,0.8448787927627563,2.500491142272949,3.306736946105957,0.08156009018421173,-0.9344298243522644
1.6181570291519165,0.0013075582683086395,-1.1464271545410156,2.111131191253662,-2.697242498397827,-0.29451102018356323
-4.500746250152588,-1.1597315073013306,-0.10279643535614014,1.3081432580947876,0.40413182973861694,-8.0310640335083
-1.822528600692749,-0.17578661441802979,1.2719824314117432,-0.6891990900039673,1.0853091478347778,-5.6085205078125
-0.42115095257759094,0.4971419870853424,-1.7833160161972046,-2.459637403488159,-1.49878990650177,-3.717141628265381
-0.10326161980628967,0.7607269883155823,-1.9689853191375732,1.1395118236541748,-0.89436936378479,-1.9212309122085571
-0.2749714255332947,-1.9138832092285156,-4.402225971221924,-1.883692741394043,-1.8274712562561035,-2.399009943008423
-1.4834426641464233,-1.477883219718933,-0.8007238507270813,-0.9455441832542419,-0.8122075200080872,-3.9415082931518555
2.216571092605591,-1.5081329345703125,-0.44881710410118103,-2.080292224884033,0.06057007983326912,-0.22240003943443298
1.9096341133117676,1.4043785333633423,-3.1117050647735596,-4.915156841278076,-1.972723126411438,1.3057563304901123
0.36268550157546997,-2.261827230453491,2.2939367294311523,0.34734052419662476,-1.5348539352416992,-1.795149803161621
-0.3361009657382965,0.1786327213048935,-3.819732189178467,-2.6814844608306885,-0.46848806738853455,-6.805091381072998
0.1213112622499466,0.35439038276672363,-0.05066191032528877,2.5230743885040283,0.5184645652770996,-0.47888725996017456
-0.6786161661148071,-1.4315147399902344,-4.179455757141113,-2.1299872398376465,-0.04878617078065872,3.485276460647583
-4.218449115753174,-0.022284824401140213,1.7582850456237793,-0.8144844174385071,-0.6137229204177856,3.2058935165405273
-1.0074102878570557,-0.10140971839427948,-7.465523719787598,-2.6476247310638428,-1.2716784477233887,-0.10216089338064194
-1.161037802696228,0.07217663526535034,3.6084818840026855,1.8655645847320557,-0.25915175676345825,-5.868805885314941
0.1823059320449829,-3.114217758178711,-1.8064334392547607,-0.2856139838695526,-3.5720837116241455,2.1893248558044434
0.33637094497680664,-0.2885163128376007,0.6892977952957153,-2.331063985824585,1.5219993591308594,-7.066133975982666
1.690987229347229,-1.4214568138122559,3.1167285442352295,-1.361268401145935,-2.0316824913024902,-4.4307146072387695
1.3419991731643677,0.07108844816684723,-9.434066772460938,-4.342771053314209,-2.957209825515747,13.188733100891113
-0.09408366680145264,2.5710465908050537,0.8230821490287781,0.6969690918922424,1.4801149368286133,-5.593323707580566
7.814549922943115,-0.8923563361167908,-1.8205819129943848,1.4899601936340332,-4.408992290496826,-4.872103691101074
-3.2265992164611816,-0.03698688745498657,-3.8027918338775635,1.8317996263504028,-1.6721211671829224,1.5421110391616821
-3.0276377201080322,-0.03510652482509613,-0.43470585346221924,1.2108995914459229,1.1501407623291016,0.14960666000843048
-5.254278659820557,-1.5794601440429688,1.7982984781265259,3.636404275894165,-0.1589597463607788,-0.04789881780743599
-1.4142985343933105,0.6327275633811951,0.4665353298187256,-0.005913540720939636,3.407158613204956,-3.2662851810455322
-3.2037570476531982,-0.9758166670799255,-1.7753725051879883,-0.21368777751922607,0.07574167847633362,-1.740397334098816
-0.1664847433567047,-0.3981715440750122,-1.0974068641662598,0.7796033024787903,2.0063886642456055,-5.788464069366455
3.233299493789673,3.1511776447296143,-0.199122816324234,-2.441178560256958,1.5174927711486816,-8.4249906539917
-0.27071377635002136,-1.3657325506210327,-3.6765356063842773,-1.0152220726013184,0.12572941184043884,-2.8339169025421143
1.0390255451202393,2.159759283065796,-5.659276962280273,1.2285089492797852,-1.3704668283462524,0.22619181871414185
5.765535354614258,-0.7579625248908997,-3.0837368965148926,0.111829973757267,1.0744481086730957,-3.5618185997009277
1.6509798765182495,-1.2602202892303467,-2.8404672145843506,-0.8234694004058838,-1.1545435190200806,-2.8751306533813477
-1.5703665018081665,0.06936633586883545,-0.9741910099983215,-2.1893527507781982,0.4473135769367218,-0.32449957728385925
-3.7435150146484375,-1.5248976945877075,-2.3733527660369873,0.9803147315979004,0.36504998803138733,1.2577162981033325
2.0757429599761963,0.07011211663484573,3.6013906002044678,3.406397819519043,-0.7229877710342407,-5.751283645629883
1.8420650959014893,0.06102948635816574,2.86031436920166,1.9993934631347656,1.5115762948989868,0.006305146962404251
5.283727169036865,0.06531953811645508,0.53268963098526,0.06433753669261932,-0.5581694841384888,-3.7046470642089844
-1.6054191589355469,1.6255797147750854,-3.985898971557617,0.6484701633453369,-1.3881046772003174,0.5005043148994446
0.44171658158302307,0.1877269446849823,5.007554531097412,-5.441512584686279,1.7269319295883179,-1.7479541301727295
-0.4072955846786499,0.6532973647117615,-1.430830478668213,1.4976909160614014,-2.3548762798309326,-0.39913392066955566
-6.777669429779053,-1.8405649662017822,-3.7042064666748047,0.16029104590415955,-2.2185842990875244,14.006144523620605
-0.3269535303115845,1.7221527099609375,3.5785696506500244,-2.131096124649048,-1.2204333543777466,-5.031902313232422
-0.35178008675575256,-1.379223108291626,-1.1475921869277954,1.58175790309906,0.06193741410970688,-2.4337451457977295
-1.7439533472061157,-1.5245308876037598,-0.10339806228876114,0.7849435210227966,-0.25871261954307556,-0.32698312401771545
1.3061336278915405,-1.5810388326644897,1.8871634006500244,2.0716822147369385,1.8408823013305664,-6.98270845413208
4.292275905609131,-0.13568641245365143,0.13418260216712952,-0.3211636245250702,-0.05046764761209488,-6.255139350891113
-2.4809348583221436,-0.45930057764053345,0.8778579831123352,0.6749934554100037,-1.882397174835205,2.677515745162964
-0.08436420559883118,0.8887186050415039,2.135782241821289,-0.21925538778305054,-0.21535061299800873,-2.4947516918182373
-0.707315981388092,-1.574662446975708,-1.9990715980529785,0.10379908978939056,-0.25193309783935547,-2.5898561477661133
-3.3385462760925293,-0.20372115075588226,2.4617269039154053,-1.4954166412353516,-1.9172699451446533,1.5120997428894043
-0.6796800494194031,-1.5114738941192627,0.6460747718811035,0.4351503252983093,1.5706833600997925,-3.1650941371917725
-3.1952946186065674,-2.2003095149993896,1.6827179193496704,1.1252495050430298,-0.19639840722084045,-2.7545125484466553
1.871602177619934,0.13872838020324707,-0.24780148267745972,1.7934752702713013,1.4961695671081543,-9.868989944458008
-1.389001727104187,-0.5397088527679443,-4.688787460327148,-5.092406749725342,1.837619423866272,-1.2980856895446777
-0.6709564328193665,-0.1370149403810501,-4.759467601776123,0.33914443850517273,0.8345901966094971,-4.396451950073242
-0.33599328994750977,1.1304391622543335,-1.613907814025879,-1.3361393213272095,-1.291197657585144,-2.7726964950561523
-2.223235845565796,-0.3172098398208618,-0.4644396901130676,1.676697850227356,-0.7054622173309326,4.068272590637207
2.2300198078155518,-1.513027548789978,-0.4758327007293701,1.818035364151001,-3.4235923290252686,-2.2659401893615723
-1.3491005897521973,-0.1021205335855484,-5.763923168182373,1.258017897605896,0.1022249385714531,4.328103542327881
0.2548827826976776,0.060622479766607285,-4.642919063568115,-0.8286284804344177,-0.028535455465316772,1.3363978862762451
-0.07584747672080994,-0.08452128618955612,2.088467597961426,-0.5396671891212463,-1.6479530334472656,-5.5180535316467285
-0.5325497388839722,-0.7406469583511353,-5.176467418670654,-2.6645946502685547,-2.4210519790649414,3.903769016265869
0.1857842355966568,-0.4561748504638672,0.5247712135314941,-3.6726205348968506,-1.728713870048523,-0.6097682118415833
1.613580584526062,-1.8067477941513062,-0.47281816601753235,-1.532480001449585,-2.5439794063568115,1.5034477710723877
-2.481128454208374,-0.04839441925287247,2.148470640182495,-2.856381416320801,-1.199807047843933,2.7890217304229736
0.022070221602916718,-0.14722990989685059,-0.2516878545284271,-0.22416067123413086,0.1654149293899536,0.1564219892024994
-6.508421421051025,0.11838152259588242,-0.5136781334877014,0.026555873453617096,-0.7462952136993408,3.6649622917175293
-0.6876832246780396,-1.1576694250106812,0.14280954003334045,0.29863032698631287,0.07274293899536133,-0.2080000936985016
1.6397004127502441,-2.876828193664551,-1.338413953781128,-0.11182146519422531,0.6707192659378052,-8.702696800231934
-0.10032808035612106,0.05191831290721893,2.6061203479766846,1.0768274068832397,3.924396514892578,-9.814675331115723
0.32995644211769104,0.37283045053482056,1.5064082145690918,-0.13461270928382874,0.47072434425354004,-3.290595531463623
3.584211587905884,0.0273106899112463,-1.481939673423767,-0.4996646046638489,-1.5909829139709473,-5.238224983215332
-5.254631996154785,-1.0459568500518799,4.312464714050293,1.3406826257705688,3.7162632942199707,-4.232128143310547
1.2785483598709106,-1.7355340719223022,-2.796553611755371,-1.625856637954712,-4.2369818687438965,2.6112160682678223
-0.08456427603960037,0.21445702016353607,-5.783212661743164,0.4725446403026581,0.7142314910888672,-2.6914710998535156
-4.485006809234619,-1.871052622795105,-1.0348179340362549,-1.7732657194137573,0.5375691056251526,0.13159595429897308
-0.13369311392307281,-0.27134063839912415,1.708450436592102,0.26936498284339905,-2.439652442932129,-3.591583728790283
-0.14963531494140625,0.7771914601325989,-1.7531782388687134,-0.5344073176383972,0.4215344488620758,-5.872153282165527
-2.623845338821411,-2.2975454330444336,-0.837145209312439,0.06442476809024811,-1.486074447631836,0.3279957175254822
-3.362314224243164,-0.21646910905838013,-1.0569796562194824,4.005078315734863,-0.1312130093574524,0.4548704922199249
-1.1691917181015015,0.8385384678840637,-2.0956528186798096,0.3827642500400543,-1.351443886756897,-1.5042973756790161
-0.4872317612171173,0.6177613139152527,-2.6119487285614014,-2.3684966564178467,-3.063055992126465,2.8960013389587402
1.7748639583587646,1.1276081800460815,3.092860460281372,2.7182843685150146,1.1644209623336792,-6.798850059509277
-2.2378501892089844,0.5182932019233704,-2.754188060760498,0.27012771368026733,-0.3829677700996399,2.4592654705047607
-0.794206976890564,0.32820218801498413,-1.8035310506820679,-0.18536080420017242,-3.6720502376556396,-0.9250771403312683
0.17919783294200897,0.07657019793987274,-1.8529269695281982,-0.09602605551481247,-2.235222578048706,-0.22827593982219696
-0.07625588774681091,0.0640493631362915,-0.05619463324546814,-2.7977538108825684,-1.6215870380401611,-3.2841293811798096
0.6513055562973022,1.4685730934143066,-0.763802170753479,-0.32465454936027527,2.310789108276367,-5.490560054779053
-3.4221372604370117,2.4692559242248535,-0.8999243378639221,-4.218101978302002,-2.1521780490875244,-2.3546032905578613
-0.43879836797714233,-0.4862493574619293,0.16243423521518707,-1.1828805208206177,-1.3801162242889404,-3.622560977935791
-2.7102439403533936,-0.940341055393219,-4.233972072601318,-0.9884013533592224,-1.236433744430542,12.30025577545166
1.6943174600601196,-2.3880720138549805,-1.2657805681228638,1.5090599060058594,-1.7661364078521729,1.3718217611312866
1.221069097518921,-1.686813235282898,0.1307235062122345,2.9193270206451416,0.15030349791049957,-0.13204318284988403
0.19060993194580078,0.9954838156700134,-0.9817662835121155,-0.19591177999973297,0.9132668375968933,-9.152162551879883
7.264819145202637,-1.2651762962341309,-2.5760750770568848,1.5214414596557617,-1.7062863111495972,-1.1707631349563599
-2.0942542552948,1.3173110485076904,-4.1371355056762695,-1.6552177667617798,-0.24846193194389343,-5.454013347625732
-0.12759071588516235,2.2802627086639404,1.2171224355697632,-0.015149535611271858,1.244693398475647,-1.224299669265747
-3.562023401260376,-2.452845335006714,0.07633109390735626,0.017852718010544777,-1.9588046073913574,4.607565879821777
-0.5466594696044922,0.7689932584762573,2.683851480484009,0.8391110897064209,2.1497750282287598,-5.709883689880371
0.265630304813385,1.505321979522705,-1.296004295349121,-2.8203163146972656,-1.028350830078125,-4.528522491455078
-0.7396464943885803,0.20698916912078857,2.4633116722106934,-4.408247947692871,2.9521641731262207,-4.282120227813721
-0.3945063352584839,-2.7876386642456055,0.40794798731803894,-1.648298978805542,0.8651872277259827,1.2116408348083496
-1.6801379919052124,-2.1113836765289307,-0.3201940357685089,-3.909506320953369,-0.5262738466262817,-2.651393175125122
4.857426643371582,-0.5383524894714355,-1.0117895603179932,1.242120385169983,4.159149169921875,-6.299621105194092
5.7615647315979,1.7015292644500732,1.2424818277359009,-0.5397377014160156,-0.6012154817581177,-7.62864351272583
1.9343054294586182,-1.194722056388855,1.4098972082138062,2.989076852798462,2.5339913368225098,-7.0921478271484375
1.0204060077667236,2.5081348419189453,1.8461034297943115,2.481909990310669,4.2245588302612305,-1.8263509273529053
-1.2368388175964355,-1.1702686548233032,-0.5562253594398499,6.070520401000977,1.308210849761963,7.002859115600586
-3.0762345790863037,0.30322015285491943,0.05197132006287575,-2.805506944656372,-2.41827392578125,1.3747988939285278
-0.23678788542747498,0.4654645323753357,-3.1882569789886475,1.0242780447006226,0.051580656319856644,-3.2300944328308105
-3.401170015335083,0.22378042340278625,-1.041817545890808,0.45570260286331177,-3.291651964187622,3.148900032043457
-0.02153155580163002,-0.1426977515220642,0.2902771234512329,-0.3351575434207916,2.5286014080047607,-1.5296103954315186
0.447674959897995,-0.12659762799739838,-5.302769184112549,-0.4300459027290344,-1.8158527612686157,-2.86202073097229
-1.7998665571212769,-1.539613127708435,0.23112376034259796,-0.3813232183456421,0.07404088228940964,-4.4267144203186035
-3.9607300758361816,-0.22037962079048157,-1.5907161235809326,-0.5122188329696655,0.07822376489639282,15.123411178588867
4.692287445068359,0.07585567235946655,-2.932237386703491,-0.07310963422060013,2.1959500312805176,-6.16896915435791
-0.9320136308670044,-1.961195468902588,-0.6670311689376831,0.05739152431488037,-0.23090410232543945,-1.6061615943908691
0.2832763195037842,0.07960526645183563,0.9086951017379761,-0.46280309557914734,-0.22740943729877472,-8.41180419921875
-1.2202032804489136,-0.0015260139480233192,1.6498557329177856,1.3157727718353271,-4.085315227508545,4.181280136108398
-2.086496114730835,-0.35273247957229614,-1.837249994277954,-2.3842570781707764,-0.7490490078926086,-0.8058768510818481
-2.295283555984497,-0.11871983855962753,-1.4620649814605713,0.2722490429878235,-0.9584465026855469,7.6810455322265625
0.0050903428345918655,-0.9504602551460266,-0.3747864365577698,2.044126510620117,1.7368454933166504,-0.8871639370918274
-0.3567862808704376,0.15522946417331696,-1.3279941082000732,1.2985395193099976,0.2598818242549896,-0.21802499890327454
-1.543646216392517,-0.677622377872467,1.1509079933166504,-1.3728548288345337,1.3896644115447998,-3.9050464630126953
1.4518940448760986,0.43056586384773254,-0.30087459087371826,-0.5945814251899719,0.0893227756023407,-1.599445104598999
-2.582986354827881,-1.6051256656646729,-2.054065227508545,-1.6571632623672485,1.3090665340423584,8.30860710144043
-2.9082632064819336,-1.0919904708862305,1.0159856081008911,-2.6440792083740234,1.2249361276626587,-1.4741665124893188
-2.018016815185547,-0.6990208029747009,-0.44375404715538025,0.4725092053413391,-0.3848034143447876,-1.7446843385696411
0.10027524828910828,-0.38135063648223877,-2.969864845275879,-1.7767881155014038,-0.5612066388130188,-1.2146005630493164
-2.550443172454834,-0.9758850932121277,-0.12805427610874176,-1.543477177619934,-1.0457063913345337,0.49516454339027405
-0.3613754212856293,0.3203749656677246,-2.865704298019409,0.09432017803192139,-3.846346616744995,-2.3451921939849854
1.0979959964752197,1.69655179977417,2.174677610397339,0.40908244252204895,-2.0653817653656006,1.1057202816009521
0.13309626281261444,-0.3151167035102844,0.8111053109169006,0.7401899695396423,-0.4886707067489624,-1.2502498626708984
-3.3944954872131348,-2.457620620727539,-0.7178472876548767,-0.37180033326148987,-1.5694228410720825,0.954845666885376
-0.3419973850250244,-0.04700970649719238,-0.79728764295578,1.34013032913208,-0.7302453517913818,-2.0094375610351562
