2361_conf1	112.175	262350	127.925	111.744	0	111.744	5	0.8706	0.9962	0.8735
2361_conf1	112.175	2361	112.175	112.175	0	112.175	5	1	1	1
2361_conf1	112.175	1057366	255.85	74.2346	0	74.2346	4	0.2527	0.6618	0.2901
2361_conf1	112.175	1332919	224.35	63.2664	0	63.2664	3	0.2315	0.564	0.282
2361_conf1	112.175	1344120	224.35	89.1918	0	89.1918	4	0.3606	0.7951	0.3976
2361_conf1	112.175	300073	143.674	60.9647	0	60.9647	3	0.3128	0.5435	0.4243
2361_conf1	112.175	341385	127.925	39.9141	0	39.9141	2	0.1994	0.3558	0.312
2361_conf1	112.175	88308	154.817	54.0663	0	54.0663	3	0.2539	0.482	0.3492
2361_conf1	112.175	350714	127.925	82.1068	0	82.1068	4	0.5197	0.732	0.6418
2361_conf1	112.175	625220	139.067	67.0277	0	67.0277	3	0.3639	0.5975	0.482
2361_conf1	112.175	398455	143.674	46.6832	0	46.6832	3	0.2232	0.4162	0.3249
2361_conf1	112.175	398496	143.674	66.4649	0	66.4649	3	0.351	0.5925	0.4626
2361_conf1	112.175	398497	197.458	64.4532	0	64.4532	3	0.2629	0.5746	0.3264
2361_conf1	112.175	686688	170.566	67.4502	0	67.4502	3	0.3133	0.6013	0.3954
2361_conf1	112.175	686751	143.674	65.5044	0	65.5044	3	0.3441	0.5839	0.4559
2361_conf1	112.175	1749378	127.925	52.3685	0	52.3685	3	0.279	0.4668	0.4094
2361_conf1	112.175	180054	154.817	75.3044	0	75.3044	3	0.3928	0.6713	0.4864
2361_conf1	112.175	180149	154.817	64.5476	0	64.5476	3	0.3188	0.5754	0.4169
2361_conf1	112.175	2071070	116.782	51.0209	0	51.0209	3	0.2867	0.4548	0.4369
2361_conf1	112.175	248542	116.782	66.0477	0	66.0477	3	0.4054	0.5888	0.5656
2361_conf1	112.175	514141	255.85	72.1275	0	72.1275	4	0.2438	0.643	0.2819
2361_conf1	112.175	514142	255.85	67.8258	0	67.8258	3	0.2259	0.6046	0.2651
2361_conf1	112.175	2091423	224.35	68.2764	0	68.2764	3	0.2545	0.6087	0.3043
2361_conf1	112.175	262350	127.925	102.788	0	102.788	5	0.7486	0.9163	0.8035
