2361_conf2	112.175	350714	154.817	68.902	0	68.902	3	0.3478	0.6142	0.4451
2361_conf2	112.175	625220	139.067	78.4522	0	78.4522	3	0.454	0.6994	0.5641
2361_conf2	112.175	398455	143.674	62.8972	0	62.8972	3	0.326	0.5607	0.4378
2361_conf2	112.175	398496	143.674	58.4927	0	58.4927	3	0.2964	0.5214	0.4071
2361_conf2	112.175	398497	197.458	51.3465	0	51.3465	3	0.1988	0.4577	0.26
2361_conf2	112.175	686688	170.566	79.2495	0	79.2495	3	0.3894	0.7065	0.4646
2361_conf2	112.175	686751	143.674	68.0024	0	68.0024	3	0.362	0.6062	0.4733
2361_conf2	112.175	1749378	127.925	62.2559	0	62.2559	3	0.3501	0.555	0.4867
2361_conf2	112.175	180054	154.817	47.615	0	47.615	3	0.217	0.4245	0.3076
2361_conf2	112.175	180149	154.817	59.5872	0	59.5872	3	0.2873	0.5312	0.3849
2361_conf2	112.175	2071070	116.782	41.4205	0	41.4205	3	0.2209	0.3692	0.3547
2361_conf2	112.175	248542	116.782	63.9484	0	63.9484	3	0.3875	0.5701	0.5476
2361_conf2	112.175	514141	255.85	70.2239	0	70.2239	4	0.2358	0.626	0.2745
2361_conf2	112.175	514142	255.85	67.8323	0	67.8323	3	0.226	0.6047	0.2651
2361_conf2	112.175	2091423	224.35	78.292	0	78.292	3	0.3032	0.6979	0.349
2361_conf2	112.175	262350	127.925	76.4152	0	76.4152	4	0.4668	0.6812	0.5973
2361_conf2	112.175	2361	112.175	82.7724	0	82.7724	4	0.5846	0.7379	0.7379
2361_conf2	112.175	1057366	255.85	76.6827	0	76.6827	3	0.2632	0.6836	0.2997
2361_conf2	112.175	1332919	197.458	59.5276	0	59.5276	3	0.238	0.5307	0.3015
2361_conf2	112.175	1344120	224.35	76.7212	0	76.7212	3	0.2953	0.6839	0.342
2361_conf2	112.175	300073	143.674	61.3438	0	61.3438	3	0.3154	0.5469	0.427
2361_conf2	112.175	341385	127.925	52.6425	0	52.6425	2	0.2808	0.4693	0.4115
2361_conf2	112.175	88308	154.817	52.3217	0	52.3217	3	0.2437	0.4664	0.338
2361_conf2	112.175	350714	127.925	76.6631	0	76.6631	3	0.4691	0.6834	0.5993
2361_conf2	112.175	625220	139.067	57.4041	0	57.4041	3	0.2961	0.5117	0.4128
2361_conf2	112.175	398455	143.674	48.6577	0	48.6577	3	0.2348	0.4338	0.3387
2361_conf2	112.175	398496	143.674	66.7578	0	66.7578	3	0.353	0.5951	0.4646
2361_conf2	112.175	398497	197.458	78.6389	0	78.6389	3	0.3404	0.701	0.3983
2361_conf2	112.175	686688	170.566	67.9834	0	67.9834	3	0.3166	0.606	0.3986
2361_conf2	112.175	686751	143.674	67.9405	0	67.9405	3	0.3616	0.6057	0.4729
2361_conf2	112.175	1749378	127.925	62.5095	0	62.5095	3	0.352	0.5572	0.4886
2361_conf2	112.175	180054	154.817	64.7703	0	64.7703	3	0.3203	0.5774	0.4184
2361_conf2	112.175	180149	154.817	76.0848	0	76.0848	3	0.3985	0.6783	0.4915
2361_conf2	112.175	2071070	116.782	41.9448	0	41.9448	2	0.2243	0.3739	0.3592
2361_conf2	112.175	248542	116.782	63.6993	0	63.6993	3	0.3855	0.5679	0.5455
2361_conf2	112.175	514141	255.85	67.7051	0	67.7051	3	0.2254	0.6036	0.2646
2361_conf2	112.175	514142	255.85	67.7358	0	67.7358	3	0.2256	0.6038	0.2647
2361_conf2	112.175	2091423	224.35	68.3604	0	68.3604	3	0.2549	0.6094	0.3047
2361_conf2	112.175	262350	127.925	94.3507	0	94.3507	4	0.6473	0.8411	0.7375
2361_conf2	112.175	2361	112.175	90.5634	0	90.5634	4	0.6769	0.8073	0.8073
2361_conf2	112.175	1057366	255.85	76.8636	0	76.8636	3	0.264	0.6852	0.3004
2361_conf2	112.175	1332919	224.35	63.907	0	63.907	3	0.2344	0.5697	0.2849
2361_conf2	112.175	1344120	224.35	58.646	0	58.646	3	0.211	0.5228	0.2614
2361_conf2	112.175	300073	143.674	61.8332	0	61.8332	3	0.3187	0.5512	0.4304
2361_conf2	112.175	341385	127.925	50.4142	0	50.4142	3	0.2658	0.4494	0.3941
2361_conf2	112.175	88308	154.817	53.4522	0	53.4522	3	0.2503	0.4765	0.3453
2361_conf2	112.175	350714	154.817	76.1658	0	76.1658	3	0.3991	0.679	0.492
2361_conf2	112.175	625220	139.067	56.7692	0	56.7692	3	0.2919	0.5061	0.4082
2361_conf2	112.175	398455	143.674	63.7373	0	63.7373	3	0.3318	0.5682	0.4436
2361_conf2	112.175	398496	143.674	65.6112	0	65.6112	3	0.3449	0.5849	0.4567
2361_conf2	112.175	398497	197.458	79.9358	0	79.9358	3	0.348	0.7126	0.4048
2361_conf2	112.175	686688	170.566	68.1655	0	68.1655	3	0.3177	0.6077	0.3996
2361_conf2	112.175	686751	143.674	67.6669	0	67.6669	3	0.3596	0.6032	0.471
2361_conf2	112.175	1749378	127.925	63.5133	0	63.5133	3	0.3597	0.5662	0.4965
2361_conf2	112.175	180054	154.817	43.199	0	43.199	3	0.193	0.3851	0.279
2361_conf2	112.175	180149	154.817	67.4822	0	67.4822	3	0.3382	0.6016	0.4359
2361_conf2	112.175	2071070	116.782	48.6466	0	48.6466	3	0.2698	0.4337	0.4166
2361_conf2	112.175	248542	116.782	60.6761	0	60.6761	3	0.3606	0.5409	0.5196
2361_conf2	112.175	514141	255.85	68.0645	0	68.0645	3	0.2269	0.6068	0.266
2361_conf2	112.175	514142	255.85	75.6881	0	75.6881	3	0.2589	0.6747	0.2958
2361_conf2	112.175	2091423	224.35	68.4191	0	68.4191	3	0.2552	0.6099	0.305
2361_conf2	112.175	262350	127.925	77.6863	0	77.6863	4	0.4783	0.6925	0.6073
2361_conf2	112.175	2361	112.175	82.6952	0	82.6952	4	0.5838	0.7372	0.7372
2361_conf2	112.175	1057366	255.85	77.7003	0	77.7003	3	0.2676	0.6927	0.3037
2361_conf2	112.175	1332919	197.458	55.8881	0	55.8881	3	0.2203	0.4982	0.283
2361_conf2	112.175	1344120	224.35	77.3671	0	77.3671	3	0.2985	0.6897	0.3448
2361_conf2	112.175	300073	143.674	61.8231	0	61.8231	3	0.3186	0.5511	0.4303
2361_conf2	112.175	341385	127.925	58.7557	0	58.7557	3	0.324	0.5238	0.4593
2361_conf2	112.175	88308	154.817	52.2804	0	52.2804	3	0.2435	0.4661	0.3377
2361_conf2	112.175	350714	154.817	78.2499	0	78.2499	3	0.4146	0.6976	0.5054
2361_conf2	112.175	625220	139.067	61.618	0	61.618	3	0.3249	0.5493	0.4431
2361_conf2	112.175	398455	143.674	63.5411	0	63.5411	3	0.3304	0.5664	0.4423
2361_conf2	112.175	398496	143.674	53.8962	0	53.8962	3	0.2669	0.4805	0.3751
2361_conf2	112.175	398497	197.458	57.3276	0	57.3276	3	0.2272	0.5111	0.2903
2361_conf2	112.175	686688	170.566	77.7558	0	77.7558	3	0.3793	0.6932	0.4559
2361_conf2	112.175	686751	143.674	67.8016	0	67.8016	3	0.3606	0.6044	0.4719
2361_conf2	112.175	1749378	127.925	55.2666	0	55.2666	3	0.299	0.4927	0.432
2361_conf2	112.175	180054	154.817	74.2441	0	74.2441	3	0.3852	0.6619	0.4796
2361_conf2	112.175	180149	154.817	78.1172	0	78.1172	3	0.4136	0.6964	0.5046
2361_conf2	112.175	2071070	116.782	54.0194	0	54.0194	3	0.3088	0.4816	0.4626
2361_conf2	112.175	248542	116.782	64.5142	0	64.5142	3	0.3923	0.5751	0.5524
2361_conf2	112.175	514141	255.85	67.9068	0	67.9068	3	0.2263	0.6054	0.2654
2361_conf2	112.175	514142	255.85	67.8605	0	67.8605	3	0.2261	0.605	0.2652
2361_conf2	112.175	2091423	224.35	68.4027	0	68.4027	3	0.2551	0.6098	0.3049
