2361_conf5	112.175	248542	116.782	53.1112	0	53.1112	3	0.302	0.4735	0.4548
2361_conf5	112.175	514141	255.85	74.8943	0	74.8943	3	0.2555	0.6677	0.2927
2361_conf5	112.175	514142	255.85	77.8091	0	77.8091	3	0.2681	0.6936	0.3041
2361_conf5	112.175	2091423	224.35	68.6227	0	68.6227	3	0.2561	0.6117	0.3059
2361_conf5	112.175	262350	127.925	111.863	0	111.863	5	0.8723	0.9972	0.8744
2361_conf5	112.175	2361	112.175	112.175	0	112.175	5	1	1	1
2361_conf5	112.175	1057366	255.85	71.672	0	71.672	4	0.2418	0.6389	0.2801
2361_conf5	112.175	1332919	197.458	55.7186	0	55.7186	3	0.2194	0.4967	0.2822
2361_conf5	112.175	1344120	224.35	78.1697	0	78.1697	3	0.3026	0.6969	0.3484
2361_conf5	112.175	300073	143.674	65.0027	0	65.0027	3	0.3406	0.5795	0.4524
2361_conf5	112.175	341385	127.925	60.7378	0	60.7378	3	0.3386	0.5415	0.4748
2361_conf5	112.175	88308	154.817	48.4465	0	48.4465	3	0.2217	0.4319	0.3129
2361_conf5	112.175	350714	154.817	85.6244	0	85.6244	4	0.4721	0.7633	0.5531
2361_conf5	112.175	625220	139.067	53.8209	0	53.8209	3	0.2726	0.4798	0.387
2361_conf5	112.175	398455	143.674	54.1719	0	54.1719	3	0.2686	0.4829	0.377
2361_conf5	112.175	398496	143.674	65.1524	0	65.1524	3	0.3417	0.5808	0.4535
2361_conf5	112.175	398497	197.458	66.5041	0	66.5041	3	0.2735	0.5929	0.3368
2361_conf5	112.175	686688	170.566	84.7777	0	84.7777	4	0.4282	0.7558	0.497
2361_conf5	112.175	686751	143.674	64.4501	0	64.4501	3	0.3367	0.5745	0.4486
2361_conf5	112.175	1749378	127.925	54.0704	0	54.0704	3	0.2907	0.482	0.4227
2361_conf5	112.175	180054	154.817	76.0813	0	76.0813	3	0.3985	0.6782	0.4914
2361_conf5	112.175	180149	154.817	78.186	0	78.186	3	0.4141	0.697	0.505
2361_conf5	112.175	2071070	116.782	53.2493	0	53.2493	3	0.3031	0.4747	0.456
2361_conf5	112.175	248542	116.782	64.8209	0	64.8209	3	0.3949	0.5779	0.5551
2361_conf5	112.175	514141	255.85	67.9287	0	67.9287	3	0.2264	0.6056	0.2655
2361_conf5	112.175	514142	255.85	67.7416	0	67.7416	3	0.2256	0.6039	0.2648
2361_conf5	112.175	2091423	224.35	68.61	0	68.61	3	0.2561	0.6116	0.3058
