2361_conf4	112.175	262350	127.925	111.703	0	111.703	5	0.87	0.9958	0.8732
2361_conf4	112.175	2361	112.175	112.11	0	112.11	5	0.9988	0.9994	0.9994
2361_conf4	112.175	1057366	255.85	74.6556	0	74.6556	4	0.2545	0.6655	0.2918
2361_conf4	112.175	1332919	224.35	63.5677	0	63.5677	3	0.2329	0.5667	0.2833
2361_conf4	112.175	1344120	224.35	90.0015	0	90.0015	4	0.3651	0.8023	0.4012
2361_conf4	112.175	300073	143.674	64.2202	0	64.2202	3	0.3351	0.5725	0.447
2361_conf4	112.175	341385	127.925	42.2875	0	42.2875	2	0.2138	0.377	0.3306
2361_conf4	112.175	88308	154.817	53.9866	0	53.9866	3	0.2535	0.4813	0.3487
2361_conf4	112.175	350714	127.925	83.6426	0	83.6426	4	0.5346	0.7456	0.6538
2361_conf4	112.175	625220	139.067	67.2071	0	67.2071	3	0.3652	0.5991	0.4833
2361_conf4	112.175	398455	143.674	46.5751	0	46.5751	3	0.2226	0.4152	0.3242
2361_conf4	112.175	398496	143.674	66.2996	0	66.2996	3	0.3498	0.591	0.4615
2361_conf4	112.175	398497	197.458	64.8016	0	64.8016	3	0.2647	0.5777	0.3282
2361_conf4	112.175	686688	170.566	67.8977	0	67.8977	3	0.316	0.6053	0.3981
2361_conf4	112.175	686751	143.674	65.2285	0	65.2285	3	0.3422	0.5815	0.454
2361_conf4	112.175	1749378	127.925	63.767	0	63.767	3	0.3616	0.5685	0.4985
2361_conf4	112.175	180054	154.817	75.7494	0	75.7494	3	0.3961	0.6753	0.4893
2361_conf4	112.175	180149	154.817	64.8469	0	64.8469	3	0.3208	0.5781	0.4189
2361_conf4	112.175	2071070	116.782	51.1894	0	51.1894	3	0.288	0.4563	0.4383
2361_conf4	112.175	248542	116.782	66.2912	0	66.2912	3	0.4075	0.591	0.5676
2361_conf4	112.175	514141	255.85	71.6784	0	71.6784	4	0.2419	0.639	0.2802
2361_conf4	112.175	514142	255.85	67.923	0	67.923	3	0.2263	0.6055	0.2655
2361_conf4	112.175	2091423	224.35	68.5847	0	68.5847	3	0.256	0.6114	0.3057
2361_conf4	112.175	262350	127.925	102.494	0	102.494	5	0.7448	0.9137	0.8012
2361_conf4	112.175	2361	112.175	90.5698	0	90.5698	4	0.677	0.8074	0.8074
2361_conf4	112.175	1057366	255.85	71.8127	0	71.8127	4	0.2424	0.6402	0.2807
2361_conf4	112.175	1332919	197.458	65.3813	0	65.3813	3	0.2677	0.5829	0.3311
2361_conf4	112.175	1344120	224.35	65.9313	0	65.9313	3	0.2437	0.5878	0.2939
2361_conf4	112.175	300073	143.674	61.2178	0	61.2178	3	0.3145	0.5457	0.4261
2361_conf4	112.175	341385	127.925	52.1307	0	52.1307	3	0.2773	0.4647	0.4075
2361_conf4	112.175	88308	154.817	54.257	0	54.257	3	0.255	0.4837	0.3505
2361_conf4	112.175	350714	154.817	68.8265	0	68.8265	3	0.3473	0.6136	0.4446
2361_conf4	112.175	625220	139.067	77.0738	0	77.0738	4	0.4425	0.6871	0.5542
2361_conf4	112.175	398455	143.674	65.3574	0	65.3574	3	0.3431	0.5826	0.4549
2361_conf4	112.175	398496	143.674	66.7952	0	66.7952	3	0.3533	0.5955	0.4649
2361_conf4	112.175	398497	197.458	66.7707	0	66.7707	3	0.2749	0.5952	0.3382
2361_conf4	112.175	686688	170.566	83.3763	0	83.3763	4	0.4182	0.7433	0.4888
2361_conf4	112.175	686751	143.674	68.2861	0	68.2861	3	0.3641	0.6087	0.4753
2361_conf4	112.175	1749378	127.925	64.5832	0	64.5832	3	0.368	0.5757	0.5049
2361_conf4	112.175	180054	154.817	65.8021	0	65.8021	3	0.3271	0.5866	0.425
2361_conf4	112.175	180149	154.817	65.7542	0	65.7542	3	0.3267	0.5862	0.4247
2361_conf4	112.175	2071070	116.782	55.6091	0	55.6091	3	0.3208	0.4957	0.4762
2361_conf4	112.175	248542	116.782	69.1183	0	69.1183	3	0.4324	0.6162	0.5919
2361_conf4	112.175	514141	255.85	68.1217	0	68.1217	3	0.2271	0.6073	0.2663
2361_conf4	112.175	514142	255.85	78.1175	0	78.1175	4	0.2695	0.6964	0.3053
2361_conf4	112.175	2091423	224.35	68.5772	0	68.5772	3	0.2559	0.6113	0.3057
2361_conf4	112.175	262350	127.925	82.1288	0	82.1288	4	0.5199	0.7321	0.642
2361_conf4	112.175	2361	112.175	90.3352	0	90.3352	4	0.6741	0.8053	0.8053
2361_conf4	112.175	1057366	255.85	71.5357	0	71.5357	4	0.2413	0.6377	0.2796
2361_conf4	112.175	1332919	197.458	57.8858	0	57.8858	3	0.2299	0.516	0.2932
2361_conf4	112.175	1344120	224.35	94.3959	0	94.3959	4	0.3899	0.8415	0.4208
2361_conf4	112.175	300073	143.674	64.2017	0	64.2017	3	0.335	0.5723	0.4469
2361_conf4	112.175	341385	127.925	53.1218	0	53.1218	2	0.2841	0.4736	0.4153
2361_conf4	112.175	88308	154.817	50.0542	0	50.0542	3	0.2307	0.4462	0.3233
2361_conf4	112.175	350714	127.925	69.5124	0	69.5124	3	0.4075	0.6197	0.5434
2361_conf4	112.175	625220	139.067	67.382	0	67.382	3	0.3665	0.6007	0.4845
2361_conf4	112.175	398455	143.674	48.4777	0	48.4777	3	0.2338	0.4322	0.3374
2361_conf4	112.175	398496	143.674	65.7891	0	65.7891	3	0.3461	0.5865	0.4579
2361_conf4	112.175	398497	197.458	79.7528	0	79.7528	3	0.3469	0.711	0.4039
2361_conf4	112.175	686688	170.566	68.4942	0	68.4942	3	0.3197	0.6106	0.4016
2361_conf4	112.175	686751	143.674	68.0764	0	68.0764	3	0.3625	0.6069	0.4738
2361_conf4	112.175	1749378	127.925	64.4947	0	64.4947	3	0.3673	0.5749	0.5042
2361_conf4	112.175	180054	154.817	64.49	0	64.49	3	0.3185	0.5749	0.4166
2361_conf4	112.175	180149	154.817	64.9018	0	64.9018	3	0.3212	0.5786	0.4192
2361_conf4	112.175	2071070	116.782	50.8041	0	50.8041	3	0.2852	0.4529	0.435
2361_conf4	112.175	248542	116.782	69.2244	0	69.2244	3	0.4334	0.6171	0.5928
2361_conf4	112.175	514141	255.85	68.0135	0	68.0135	3	0.2267	0.6063	0.2658
2361_conf4	112.175	514142	255.85	74.9069	0	74.9069	4	0.2556	0.6678	0.2928
2361_conf4	112.175	2091423	224.35	68.5418	0	68.5418	3	0.2558	0.611	0.3055
2361_conf4	112.175	262350	127.925	109.282	0	109.282	5	0.8354	0.9742	0.8543
2361_conf4	112.175	2361	112.175	112.175	0	112.175	5	1	1	1
2361_conf4	112.175	1057366	255.85	72.1608	0	72.1608	4	0.2439	0.6433	0.282
2361_conf4	112.175	1332919	224.35	57.5461	0	57.5461	3	0.2063	0.513	0.2565
2361_conf4	112.175	1344120	224.35	83.8739	0	83.8739	4	0.332	0.7477	0.3739
2361_conf4	112.175	300073	143.674	61.1928	0	61.1928	3	0.3144	0.5455	0.4259
2361_conf4	112.175	341385	127.925	62.3557	0	62.3557	3	0.3508	0.5559	0.4874
2361_conf4	112.175	88308	154.817	55.1898	0	55.1898	3	0.2606	0.492	0.3565
2361_conf4	112.175	350714	154.817	66.4436	0	66.4436	3	0.3313	0.5923	0.4292
2361_conf4	112.175	625220	139.067	67.1243	0	67.1243	3	0.3646	0.5984	0.4827
2361_conf4	112.175	398455	143.674	56.9746	0	56.9746	3	0.2865	0.5079	0.3966
2361_conf4	112.175	398496	143.674	66.7509	0	66.7509	3	0.353	0.5951	0.4646
2361_conf4	112.175	398497	197.458	88.1462	0	88.1462	4	0.398	0.7858	0.4464
2361_conf4	112.175	686688	170.566	68.1036	0	68.1036	3	0.3173	0.6071	0.3993
2361_conf4	112.175	686751	143.674	67.9857	0	67.9857	3	0.3619	0.6061	0.4732
2361_conf4	112.175	1749378	127.925	63.6791	0	63.6791	3	0.361	0.5677	0.4978
2361_conf4	112.175	180054	154.817	66.1576	0	66.1576	3	0.3294	0.5898	0.4273
2361_conf4	112.175	180149	154.817	64.6639	0	64.6639	3	0.3196	0.5765	0.4177
